COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,CONTRACT_NAME,naics_code_final,comment,submission_time,naics_title_final,co2e_per_dollar_final,bea_code_final
34054,Gas Detection/Monitoring Equipment (Firemen),PR223157 - Annual TAK monitoring,PR223157 - Annual TAK monitoring,334290,,9/25/24,Other Communications Equipment Manufacturing,0.114,334290
30500,"ENGINEERING EQUIPMENT, SURVEYING EQUIPMENT, DRAWIN",DIR-CPO-4504  SALES QUOTE NUMBER: SQ-41365  QUOTE EXPIRATION DATE: 01/15/21  PROVIDED TO ISTVAN VOICULESCU/JOHN VALLEJO,TCC7 Data Collector and Accessories,334519,,9/25/24,Other Measuring and Controlling Device Manufacturing,0.1,33451A
805600,"Nameplates, Specialty (Including Clocks, Logos, Pe",Mark Martinez wanting to purchase Qty. 6 Austin Water Utility retirement clocks for employees,retirement clocks,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
34054,Gas Detection/Monitoring Equipment (Firemen),"Replacement hydrogen cyanide sensors. Spec Ops. PR373  1. Item #C03-0949-000, Hydrogen Cyanide (HCN) Sensor for new Multirae/Toxirae, Qty: 4ea @ $344.40/ea  2. Shipping - Ground @ $10.25    Ref Quote # 4227 dated 9/25/2015",Replacement hydrogen cyanide sensors. Spec Ops. PR373,334290,,9/25/24,Other Communications Equipment Manufacturing,0.114,334290
607970,SEAL PACKING,"Chesterton Synthetic Packing 3/4"" Style 000935",Chesterton Synthetic Packing for SAR,339991,,9/25/24,"Gasket, Packing, and Sealing Device Manufacturing",0.225,339990
8901535,"DISINFECTING SYSTEMS (WATER), PARTS & ACCESSORIES",#13 DRUM SEAL RING,STRAINER PARTS WTP4,333318,,9/25/24,Other Commercial and Service Industry Machinery Manufacturing,0.244,333318
67058109001,GASKET MATERIAL RED SHT RBR 1/16 X 32 IN,RC LN_____ QTY DEL_____ P/F_____ B/O___DEL DATE_____  DELIVERY DATE SHALL BE NO LATER THAN 10/17/18,CM material for awgbsc,339991,,9/25/24,"Gasket, Packing, and Sealing Device Manufacturing",0.225,339990
89008,Chlorination Equipment and Parts,"LEAD GASKET, PART # C-282G","CHL_SPECIAL,GASKETS, PADS",325180,,9/25/24,Other Basic Inorganic Chemical Manufacturing,1.117,325180
8154050,"SEALS, MECHANICAL",SEAL - CART S/A CAR/TC/VITON 3 1/2 - ITEM # 060-CURC-28,"ROTASERV, SEAL",339991,,9/25/24,"Gasket, Packing, and Sealing Device Manufacturing",0.225,339990
34060450004,HYDRANT PART AMERICAN DARLING B62B COVER FIBER GASKET #62-13,Housing Cover Fiber Gasket  Part Number: 62-13  Manufacturer:  American Darling  Model: B-62-B  No Substitutions,Fire Hydrant Parts,332911,,9/25/24,Industrial Valve Manufacturing,0.24,33291A
6054,Gaskets and Gasket Material,,Repair two FilterTrack 1720E turbidimeter,339991,,9/25/24,"Gasket, Packing, and Sealing Device Manufacturing",0.225,339990
32075,"Strapping, Seals, and Tools",Invoice 101204,Skidrill ZK 500,332999,,9/25/24,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.32,332999
72582,"Two-Way Radio Supplies, Parts, and Accessories","3264059H01 SEAL, OVERMOLDED FRAME","Motorola $1,834.07  see attached",423690,,9/26/24,Other Electronic Parts and Equipment Merchant Wholesalers,0.109,423600
7204254,"PACKING, PUMP","1730 MILL PACK, 5/8 CROSS SECTION, 33 BOX","CHESTERTON, PACKING",333993,,9/25/24,Packaging Machinery Manufacturing,0.186,333993
89045151002,"METER WATER RING GASKET 150 PSI 1/8"" THICK CLOTH INSERTED 4""",RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,material needed at awwbsc,339991,,9/25/24,"Gasket, Packing, and Sealing Device Manufacturing",0.225,339990
7066,"Trailers, Flat Bed",WPD UNIT 4986    WATERSHED PROT. DEV. REV. ENT.    BUYBOARD #687-22,FY 23  MAGNUM TRAILER,336212,,9/25/24,Truck Trailer Manufacturing,0.262,336212
706344,"TRAILER, IMPLEMENT HAULER, 2 O",WATERSHED  9464  BUYBOARD  425-13,FY16 - INTERSTATE TRAILERS UNDER CM AUTHORITY,336212,,9/25/24,Truck Trailer Manufacturing,0.262,336212
7066,"Trailers, Flat Bed","Performance Open Landscape Trailer TL8314, PW Unit 5287805612",Assorted Trailers,336212,,9/25/24,Truck Trailer Manufacturing,0.262,336212
75077,Sand and Gravel,160 tons of Regular Sand @17.50 = $2800.00,Regular Sand for ABIA,212321,,9/25/24,Construction Sand and Gravel Mining,0.692,2123A0
7507774,"SAND, SILICA",Delivered to Davis Water Treatment Plant,DAVIS - FILTER SAND - EQUERRY - MAR/2023,212322,,9/25/24,Industrial Sand Mining,0.692,2123A0
7507774,"SAND, SILICA",Contract for topdressing sand  50 Tons for Hancock,50 tons of topdressing sand,212322,,9/25/24,Industrial Sand Mining,0.692,2123A0
7507774,"SAND, SILICA",OSBURN MATERIALS / TOM MOSES / TOP DRESSING SAND FOR GREENS,OSBURN MATERIALS / TOP DRESSING SAND,212322,,9/25/24,Industrial Sand Mining,0.692,2123A0
89064,Sewer Inspection Equipment,2.0 InspectionTV inspection equipment  PC360 Controller KZ60 Camera_D Herrera_PR2019-10087,2.0 Inspection PC360 Controller KZ60Camera_D Herrera_PR10087,221320,,9/26/24,Sewage Treatment Facilities,0.652,221300
72067,"Sewage and Sludge Pumps, Surface Mounted",.  .  .  PLEASE EMAIL INVOICE TO:  awhornsbyap@austintexas.gov,Quote #111150 for Hornsby Bend requested by Jason Maddock,333914,,9/25/24,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",0.202,33391A
8857040,"FLOCCULENTS, CATIONIC POLYMER","Clarifloc C-6266  10 Totes delivered to Walnut Creek WWTP  7113 FM 969, Austin, TX 78724",Clarifloc C-6266 for Walnut Creek,325211,,9/25/24,Plastics Material and Resin Manufacturing,1.076,325211
89064,Sewer Inspection Equipment,QTE# 33444 REPAIRS ON WO# 2141373 COA# 226457,QTE# 33444 REPAIRS ON WO# 2141373 COA# 226457,221320,,9/26/24,Sewage Treatment Facilities,0.652,221300
709500,Wreckers,Tow  vehicle: Tan Toyota Camry Plates CZ1J461,Tow  vehicle: Tan Toyota Camry Plates CZ1J461,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,TOW 1 VEH SR735001 GREY NISSAN FRONTIER LIC FFP2235,TOW 1 VEH SR735001 GREY NISSAN FRONTIER LIC FFP2235,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,,Tow service for 559284,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,Tow Vehicle for SR#445604; LIC#CVI X848 Ford Fusion Black,"Denver towing,johnsonj",488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,"SR# 524996 - TOW 3 VEHICLES OUT OF WORK AREA - GREY CHEVY TRAILBLAZER, LP: DSH8354; RED HONDA CRV, LP: DRS0906; AND BLACK NISSAN CENTRA, LP: DLH3645",TOW VEHICLE(S) OUT OF WORK AREA SR # 524996,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,Move vehicle at WO# 1293281 at W 22nd St. Doge Neon Blk Lic# TTB 670,towing...lunar,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,TOW 1 VEH WO 1848811  BLACK TOYOTA COROLLA LIC JFD 7899,TOW 1 VEH WO 1848811  BLACK TOYOTA COROLLA LIC JFD 7899,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,Towing services SR 517749 License plates AVI-7215 white Ford 250 utility truck.  1006 Mufrais.,Towing services SR 517749,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
709500,Wreckers,"Move vehicle SR# 510820 - 5017 Bull Creek Dr - Mazda 626, License # BTF-8874 - NSC",Move vehicle SR# 510820 - Misty D. Molina,488410,,9/26/24,Motor Vehicle Towing,0.208,48A000
34072,"Rescue Equipment, Supplies and Accessories Includi","PR709-SUPPLIES TO GET APPARATUS BACK INTO SERVICE (SHOPS)    1.  ITEM# 90130, BATTERY DIV1 FOR STREAMLIGHT LED NICAD, WILL FIT PIGGYBACK, QTY: 50 EA @ $33.79/EA    2.  ITEM# 81125001, GROUND SPIKE SUB OUTER LEG, QTY: 4 EA @ $32.94/EA    3.  ITEM# 81401001, GROUND SPIKE SUB LEFT & RIGHT LEG, QTY: 4 EA @ $50.63/EA    REF QUOTE #1014849 DATED 5/31/2017 PER KERI/CHRIS",PR709-SUPPLIES TO GET APPARATUS BACK INTO SERVICE (SHOPS),624230,,9/25/24,Emergency and Other Relief Services,0.248,624A00
34072,"Rescue Equipment, Supplies and Accessories Includi","12 Ea. (20.00 ea) LG Rope Gloves = 240.00   4 Ea. (80.55 ea) Pully, 3"" Dbl Prusik = 322.20  24 ea. (22.35 ea) Carbiner, Lt Steel = 536.40  2 ea (66.30 ea) Mini D rack = 132.60  6 ea (41.00 ea) Croll = 246.00  2 ea (43.50 ea) LH Ascender = 87.00  4 ea (50.35 ea) RH Ascender = 201.40  12 ea (64.00 ea) Helmet, TR = 768.00  300 ft 9 (.22 ft) Webbing, Flour Green = 66.00",Misc. Tech Rescue Equipment for RESTOCK,624230,,9/25/24,Emergency and Other Relief Services,0.248,624A00
34054,Gas Detection/Monitoring Equipment (Firemen),12% Discount from Published Catalog price.  Combustible sensor (LEL)  List price $175,"GasAlertMicro,  GasAlertMicro parts, GasAlertMicro5 parts",334290,,9/25/24,Other Communications Equipment Manufacturing,0.114,334290
603850,"PARTS, DETROIT DIESEL ENGINE (DETROIT OR EQUAL)",,Detroit Diesel Engine Parts Order for SC6,336310,,9/25/24,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,0.346,336310
7201329,"PUMPS, CAVITY, PROGRESSIVE, AND PARTS AND ACCESSORIES",Liberty Process Equipment C320JQL,HB: MOYNO STOCK,333914,,9/25/24,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",0.202,33391A
34054,Gas Detection/Monitoring Equipment (Firemen),"HazMat monitoring and detection equip and services.     PR233796 - Hazmat - Radeye Battery Covers    1. ITEM# RadEye IRDA Battery Cover -- QTY: 5 EACH @ $132.48 EACH.    Ref Quote#15688, Dated 3/30/2023",PR233796 - Hazmat - Radeye Battery Covers,334290,,9/25/24,Other Communications Equipment Manufacturing,0.114,334290
72013,"Cavity Pumps, Progressive","GEAR JOINT SHELL CD, PART # PG0911W, 2 EACH, $219.00 EACH, WESTCOAST ROTOR QUOTE 13513",CAVITY PUMP REPAIR PARTS,333914,,9/25/24,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",0.202,33391A
8900857,"PARTS AND ACCESSORIES, DOMESTIC WATER TREATMENT","AIC5568 3"" CLAMP $64.52 EACH",WTP4 FLUORIDE PUMP PARTS,333318,,9/25/24,Other Commercial and Service Industry Machinery Manufacturing,0.244,333318
34054,Gas Detection/Monitoring Equipment (Firemen),,"Gas Alert Quatro , Docking, Charging station",334290,,9/25/24,Other Communications Equipment Manufacturing,0.114,334290
34072,"Rescue Equipment, Supplies and Accessories Includi","PR1872-Natural Gas Monitors for SpecOps    1. ITEM# 909-FC000-A - SENSIT GOLD - EX (LEL) - QTY: 3 EACH @ $1,016.49 EACH.    2. ITEM# 870-0003 - PPM(LEL) OPTION FOR SENSIT GOLD 100 - QTY: 3 EACH @ 0.00 EACH.    3. SHIPPING FEE - $18.00    HGAC PRICING - CONTRACT# EP11-17    Ref quote#10334, Dated 03/30/2020",PR1872-Natural Gas Monitors for SpecOps,624230,,9/25/24,Emergency and Other Relief Services,0.248,624A00
6357558,"PARTS AND ACCESSORIES, PAINT SPRAYER BLASTING POT","QUOTE 0048943 for a Total Amount of $2,104.46.",Spray TIPS,333991,,9/25/24,Power-Driven Handtool Manufacturing,0.165,333991
2553088,"DECALS, VEHICLE","Parking Permits Decals #R-562W Starting # 001-500, Permits Expiring December 31, 2013",Parking Permits Decals #R-562W Starting # 001-500,339999,,9/25/24,All Other Miscellaneous Manufacturing,0.225,339990
89003,Back Flow Preventers for Water/Sewer Pipe,"(1) - WLF909OSYFSP, LF 4 LF909-OSY-FS    _____________________________________________________________________  ***PLEASE REMIT ALL INVOICES TO***AWLOGISTICSSC@AUSTINTEXAS.GOV***","FERGUSON #B984677, EMMA LONG FREEZE 2024",332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
8900360,"PARTS AND ACCESSORIES, BACKFLOW PREVENTER",,Feb. 2011 - Purchase of Backflow Preventer - WO 123473.1,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
36022,"Installation Supplies: Adhesive Edge Strip, Seam T","Split loom, Polyethylene,  1/2"" diam./1000'",TESSCO $3562.64 SEE ATTACHED,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
36022,"Installation Supplies: Adhesive Edge Strip, Seam T","Split loom, automotive grade, 1-1/2"" diam./150'",TESSCO 1544.06 SEE ATTACHED,322220,,9/25/24,Paper Bag and Coated and Treated Paper Manufacturing,0.522,322220
89003,Back Flow Preventers for Water/Sewer Pipe,,Watts Repair Kit,332913,,9/25/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
6705610,"AERATORS, FAUCET",,Aerator- for water connservation-R Stefani,332913,,9/26/24,Plumbing Fixture Fitting and Trim Manufacturing,0.193,332913
8900857,"PARTS AND ACCESSORIES, DOMESTIC WATER TREATMENT","1-1/1"" Clamp",Chemical Feed Parts/Davis WTP/Roemer,333318,,9/25/24,Other Commercial and Service Industry Machinery Manufacturing,0.244,333318
65944891003,"GLANDS MJ PACK FOR DI FITTINGS W/NUTS,BOLTS,GASKET,SZ 8IN",RC LN____ QTY DEL____ P/F____ B/O____ DEL DATE______,material needed at awgbsc,332919,,9/26/24,Other Metal Valve and Pipe Fitting Manufacturing,0.24,33291A
65933761001,"COUPLING REDUCER PVC 6"" SPIGOT X 4"" GASKET",RC LN___ QTY DEL___ P/F___ B/O____ DEL DATE________,material needed at awwbsc,326122,,9/25/24,Plastics Pipe and Pipe Fitting Manufacturing,0.434,326120
67039110005,COUPLING PVC SCHED 40 1 IN,RC LN_______ QTY DEL_________P/F_____ B/O____DEL DATE______________    DELIVERY DATE SHALL BE NO LATER THAN  6/4/2019,MSC material for AWWBSC,332996,,9/25/24,Fabricated Pipe and Pipe Fitting Manufacturing,0.365,332996
10512,Ball Bearings and Parts,TIMKEN-H239610   Description: TIMK_H239610,various stock for SAR,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
10512,Ball Bearings and Parts,,bearings for rebuild of dodge DR6A GEARBOX,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
609530,"CONES, BEARING",Seal PN: 4717210,Clarifier Drive unit emergency repair,332991,,9/26/24,Ball and Roller Bearing Manufacturing,0.277,332991
6707622,"BEARINGS, DISCHARGE VALVE",Bearings Seals & gaskets Kit for HB,Bearings Seals & gaskets Kit for HB,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
10512,Ball Bearings and Parts,Double O-Ring Seals,Double O-Ring Seals,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
69151,"Motion Components, Linear (Shafts, Bearings, Suppo","BEARING, TAPERED ROLLER, CUP, 12.597""OD X 2.563""W   Product# H239610 - MFG: TIMKEN  Capitol Bearing Service Quote# 136428",Repair Parts for Centrifugal Pumps,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
10512,Ball Bearings and Parts,,Bearings/Shepard Mtn/Gregg,332991,,9/25/24,Ball and Roller Bearing Manufacturing,0.277,332991
63048100014,PAINT SPRAY RUST PREVENTION GRAY PRIMER,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,Material for Webberville Storeroom,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
2553088,"DECALS, VEHICLE",,Permit Decals,339999,,9/25/24,All Other Miscellaneous Manufacturing,0.225,339990
63066,"Paints, Traffic",White Traffic Paint (37925) 5 Gallon Drum,TRAFFIC PAINT,325510,,9/26/24,Paint and Coating Manufacturing,0.469,325510
14545,Paint and Varnish,Invoice 7210-9 is a rebill for invoice 6649-9 PO 220013090520754 process on RC 13091057975  which was rejected by Contollers as being a duplicate invoice.  Invoice 6649-9 showed up on payments made by Webberville on PO 0909301554 dated 10/05/2009 for different items.  Vendor duplicated the invoice number.,rebill invoice to cover cost for invoice 6649-9,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
6306428,"PAINT, SPRAY, MARKING",,Easy Drive/Spec Proj/flagging paint,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
6308273,"PRIMER, PAINT, ALL PURPOSE",,August 2012 - Purchase of Paint for City Hall - WO 137323.1,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
65066,"Swimming Pools, Equipment, and Supplies (Including",Rumuc Pro 2000 Chlorinated Rubber-Based Pool Paint  White  5 Gallon Containers,Pool Paint,453998,,9/25/24,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.163,4B0000
6305650,"PAINT, INTERIOR, ENAMEL, FLAT",,July 2012 - Purchase of Paint for F/S #16 - WO 123957.1,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
6302160,"PAINT, BASE COLOR",,"Feb. 2010 - Purchase of Paint, Rosewood Zaragosa",325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
14545,Paint and Varnish,,Flex guide post w/base & HIP shtg/ Red/Black Spry Pnt,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
14545,Paint and Varnish,Process Procard Payments for FY16  Requester: Darlene Banks,Process Procard Payments for FY16,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
63022,"Fillers and Sealers, Masonry: Block Fillers, Water",63022100001   Wax Terrazo & Masonary  #SP5810-4  6 cases @ $45.29 = $271.74,Misc. janitorial supplies for weekly restock,-3,acitvity says filler or sealer not specified to one so activity unclear,9/26/24,,,
63066,"Paints, Traffic",Yellow Traffic Paint (35538) 5 Gal Drum,Traffic Paint,325510,,9/26/24,Paint and Coating Manufacturing,0.469,325510
63066,"Paints, Traffic","Type lll Airfield Marking Paint Yellow, 5gl Pail",Airfield paint for warehouse  PR 3953 MAX PO #5814,325510,,9/26/24,Paint and Coating Manufacturing,0.469,325510
6305660,"PAINT, EXTERIOR, LATEX, WATER BASE","Quote provided by: Jessica Townsend on 3/7/2013 for, QTY (150) Gray Waterborne Paint (5) Gallon Pails @ Unit Price $13.00, for a Total Cost of $1,950.00.",Gray Waterborne Paint (5) Gallon Pails,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
63048100014,PAINT SPRAY RUST PREVENTION GRAY PRIMER,RC LN_______QTY DEL______P/F_____B/O_____DEL DATE__________,material needed at wbsc,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
6305650,"PAINT, INTERIOR, ENAMEL, FLAT",,Dec. 2014 - Purchase of Paint for City Hall - WO 23947,325510,,9/25/24,Paint and Coating Manufacturing,0.469,325510
42506,"Chairs, Metal",Global Industries MALAGA-High Back chairs TXMAS 3-7111010-62,4 standard and 2 side chairs,337124,,9/25/24,Metal Household Furniture Manufacturing,0.294,33712N
49560,Mounts and Models,Chief Large FUSION LSA1U - wall mount  Mfg. Part#: LSA1U  UNSPSC: 31162313  Contract: TCPN Technology & IWB Solutions Products Services  (R160201)  28665,TV Equ.,339999,,9/26/24,All Other Miscellaneous Manufacturing,0.225,339990
2873630,"CABINETS, PARTS, AND ACCESSORIES",,March 2015 - Fire Station Cabinetry,321999,,9/25/24,All Other Miscellaneous Wood Product Manufacturing,0.2,3219A0
4250624,"CHAIRS, METAL, CONTEMPORARY STYLE, EXECUTIVE, SWIV",,6 chairs multipurpose,337214,,9/25/24,Office Furniture (except Wood) Manufacturing,0.305,33721A
4250625,"CHAIRS, OFFICE, STEEL",,"4 more desk chairs, for ALW",337214,,9/25/24,Office Furniture (except Wood) Manufacturing,0.305,33721A
42016,"Dormitory Furniture, Metal: Wardrobes, Beds, Bunkb",METAL BED FRAMES - QTY: 16 @ $39.00/EA,"16 BEDS FOR AUSTIN FIRE DEPT ST49 (12 TWIN, 4 TWIN-XL)",337124,,9/25/24,Metal Household Furniture Manufacturing,0.294,33712N
45008,"Bins, Cabinets, and Shelves, Metal (Not Office Typ",1WDV4 Pallet Rack Wire      RC LN______ QTY DEL_____ P/F______ B/O______ DEL DATE____________,material needed at wbsc,332313,,9/25/24,Plate Work Manufacturing,0.35,332310
42024,"Folding Chairs, Tables, and Chair Trucks, Metal",As quoted By Rob Paul Quotation #XR0820,"24"" x 72"" AL-U-Lite Aluminum Tables",337127,,9/25/24,Institutional Furniture Manufacturing,0.299,337127
42506,"Chairs, Metal",Hon Industries Executive Office Chair Product: IEH2,Furniture and modular systems for North Branch center,337124,,9/25/24,Metal Household Furniture Manufacturing,0.294,33712N
4202475,"TABLES, FOLDING, LIGHT WEIGHT HEAT TREATED ALUMINUM, WISHBON",Quote: SQ08914-2  Buyboard contract #584-19  CSSK00060001  SWIFTSET STACK CHAIR;BLK FRAMEBLK PLSTC;BLK GLIDES,"Dottie Jordan and McBeth Tables, chairs, and carts",337124,,9/25/24,Metal Household Furniture Manufacturing,0.294,33712N
42506,"Chairs, Metal",Global Industries - Malaga high back chair,misc. furniture for Kramer C,337124,,9/25/24,Metal Household Furniture Manufacturing,0.294,33712N
71580,"Phonograph Records, Sound Tapes, etc. (Prepared)",Bks on CD,Random House Books on CD  GF (105),334614,,9/26/24,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",0.134,334610
